question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,r1,r2,s,ground_truth
265a3291-abfa-45bc-a597-6eee8c04932a,2.8590002,0.0,0.0,0.0,2.835933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835933,0.0,0.0,0.0,1.0,0,0.6931471805599453,8.530867,4
265a3291-abfa-45bc-a597-6eee8c04932a,2.1386662,0.0,0.0,0.0,2.118136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118136,0.0,0.0,0.0,1.0,1,0.4054651081081644,6.374938,3
265a3291-abfa-45bc-a597-6eee8c04932a,1.8465562,0.35406485,0.0,0.45374018,1.825973,0.34656966,0.0,0.4408144,0.0,0.0,0.0,0.0,1.825973,0.34656966,0.0,0.4408144,1.0,2,0.2876820724517809,5.4985023,2
265a3291-abfa-45bc-a597-6eee8c04932a,1.5712891,0.0,0.0,0.0,1.559768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.559768,0.0,0.0,0.0,0.5,3,0.22314355131420976,4.690825,1
265a3291-abfa-45bc-a597-6eee8c04932a,1.0159565,0.042208176,0.0,0.042208176,0.99923795,0.0370952,0.0,0.0370952,0.0,0.0,0.0,0.0,0.99923795,0.0370952,0.0,0.0370952,1.0,4,0.18232155679395462,3.0144324,0
265a3291-abfa-45bc-a597-6eee8c04932a,0.87030023,0.0,0.0,0.0,0.8610768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610768,0.0,0.0,0.0,0.5,5,0.1541506798272583,2.5924537,0
265a3291-abfa-45bc-a597-6eee8c04932a,0.74076295,0.0,0.0,0.0,0.73248523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73248523,0.0,0.0,0.0,0.5,6,0.13353139262452263,2.2057333,0
265a3291-abfa-45bc-a597-6eee8c04932a,0.6618917,0.0,0.0,0.0,0.6526683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526683,0.0,0.0,0.0,0.5,7,0.11778303565638346,1.9672283,0
265a3291-abfa-45bc-a597-6eee8c04932a,0.48192346,0.0,0.0,0.0,0.60364604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60364604,0.0,0.0,0.0,0.5,8,0.1053605156578263,1.6892155,0
265a3291-abfa-45bc-a597-6eee8c04932a,0.51385856,0.0,0.0,0.0,0.50164473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50164473,0.0,0.0,0.0,0.5,9,0.09531017980432487,1.517148,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,2.9421694,0.1514409,0.0,0.32178456,2.969019,0.1746793,0.0,0.1746793,0.08730386,0.0,0.0,0.0,2.969019,0.1746793,0.0,0.1746793,0.5,0,0.6931471805599453,8.967511,4
0d1b9afe-5c87-4e9a-9fd3-63c024750210,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.5,1,0.4054651081081644,6.5587463,2
0d1b9afe-5c87-4e9a-9fd3-63c024750210,2.254362,0.60885984,0.0,0.60885984,2.1019826,0.6479826,0.0,0.6479826,0.086585104,0.0,0.0,0.0,2.1019826,0.6479826,0.0,0.6479826,0.5,2,0.2876820724517809,6.5449123,3
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.75,3,0.22314355131420976,4.8823743,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.3707262,0.0,0.0,0.0,1.4388777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388777,0.0,0.0,0.0,0.75,4,0.18232155679395462,4.2484818,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.1131837,0.32178456,0.0,0.32178456,1.1763704,0.35364527,0.0,0.35364527,0.0,0.0,0.0,0.0,1.1763704,0.35364527,0.0,0.35364527,0.5,5,0.1541506798272583,3.4659245,1
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.25,6,0.13353139262452263,3.3811765,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.0448885,0.0,0.0,0.0,1.1080751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080751,0.0,0.0,0.0,0.5,7,0.11778303565638346,3.2610388,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,1.0580003,0.0,0.0,0.0,0.93445617,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.93445617,0.0,0.0,0.0,0.5,8,0.1053605156578263,3.0134978,0
0d1b9afe-5c87-4e9a-9fd3-63c024750210,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,9,0.09531017980432487,2.5123398,0
40cdb344-ddd1-409c-aeec-865ace4d276e,2.9421694,0.0,0.32178456,0.0,2.969019,0.0,0.1746793,0.0,0.08730386,0.0,0.0,0.0,2.969019,0.0,0.1746793,0.0,0.4,0,0.6931471805599453,8.967511,3
40cdb344-ddd1-409c-aeec-865ace4d276e,2.8576827,0.67384714,0.32178456,0.7461982,2.8743827,0.717571,0.35364527,0.793821,0.11445083,0.0,0.0,0.0,2.8743827,0.717571,0.35364527,0.793821,0.6,1,0.4054651081081644,8.720899,4
40cdb344-ddd1-409c-aeec-865ace4d276e,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.4,2,0.2876820724517809,6.5587463,1
40cdb344-ddd1-409c-aeec-865ace4d276e,2.254362,0.0,0.60885984,0.0,2.1019826,0.0,0.6479826,0.0,0.086585104,0.0,0.0,0.0,2.1019826,0.0,0.6479826,0.0,0.4,3,0.22314355131420976,6.5449123,2
40cdb344-ddd1-409c-aeec-865ace4d276e,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.6,4,0.18232155679395462,4.8823743,0
40cdb344-ddd1-409c-aeec-865ace4d276e,1.5039166,0.0,0.0,0.0,1.5778795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5778795,0.0,0.0,0.0,0.8,5,0.1541506798272583,4.6596756,0
40cdb344-ddd1-409c-aeec-865ace4d276e,1.3081167,0.0,0.0,0.0,1.2203617,0.0,0.0,0.0,0.115169585,0.0,0.0,0.0,1.2203617,0.0,0.0,0.0,0.2,6,0.13353139262452263,3.8640096,0
40cdb344-ddd1-409c-aeec-865ace4d276e,1.2005002,0.0,0.0,0.0,1.2673714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2673714,0.0,0.0,0.0,0.6,7,0.11778303565638346,3.735243,0
40cdb344-ddd1-409c-aeec-865ace4d276e,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.2,8,0.1053605156578263,3.3811765,0
40cdb344-ddd1-409c-aeec-865ace4d276e,1.0580003,0.0,0.0,0.0,0.93445617,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.93445617,0.0,0.0,0.0,0.4,9,0.09531017980432487,3.0134978,0
80501947-d299-40e7-aa32-b4fd08a31c44,3.425877,0.65858746,0.32178456,0.72905743,3.4759452,0.70529157,0.1746793,0.7785057,0.08730386,0.0,0.0,0.0,3.4759452,0.70529157,0.1746793,0.7785057,0.6,0,0.6931471805599453,10.465072,4
80501947-d299-40e7-aa32-b4fd08a31c44,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.4,1,0.4054651081081644,6.5587463,2
80501947-d299-40e7-aa32-b4fd08a31c44,2.254362,0.0,0.60885984,0.0,2.1019826,0.0,0.6479826,0.0,0.086585104,0.0,0.0,0.0,2.1019826,0.0,0.6479826,0.0,0.4,2,0.2876820724517809,6.5449123,3
80501947-d299-40e7-aa32-b4fd08a31c44,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.8,3,0.22314355131420976,4.8823743,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.5614467,0.0,0.0,0.0,1.6528168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6528168,0.0,0.0,0.0,0.8,4,0.18232155679395462,4.86708,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.2712665,0.0,0.0,0.0,1.3113124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113124,0.0,0.0,0.0,0.2,5,0.1541506798272583,3.8938913,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.2579557,0.0,0.0,0.0,1.1947759,0.0,0.0,0.0,0.06948514,0.0,0.0,0.0,1.1947759,0.0,0.0,0.0,0.4,6,0.13353139262452263,3.7169926,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.1933343,0.123752005,0.0,0.123752005,1.2407088,0.13310862,0.0,0.13310862,0.0,0.0,0.0,0.0,1.2407088,0.13310862,0.0,0.13310862,0.4,7,0.11778303565638346,3.674752,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.1131837,0.0,0.32178456,0.0,1.1763704,0.0,0.35364527,0.0,0.0,0.0,0.0,0.0,1.1763704,0.0,0.35364527,0.0,0.4,8,0.1053605156578263,3.4659245,0
80501947-d299-40e7-aa32-b4fd08a31c44,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.2,9,0.09531017980432487,3.3811765,0
12c502af-e3c3-4372-a841-decfe1bfa342,3.1179774,0.2320685,0.32178456,0.2320685,2.969019,0.0,0.1746793,0.0,0.15750776,0.07909375,0.0,0.07909375,2.969019,0.0,0.1746793,0.0,0.6,0,0.6931471805599453,9.213523,4
12c502af-e3c3-4372-a841-decfe1bfa342,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.6,1,0.4054651081081644,6.5587463,2
12c502af-e3c3-4372-a841-decfe1bfa342,2.254362,0.0,0.60885984,0.0,2.1019826,0.0,0.6479826,0.0,0.086585104,0.0,0.0,0.0,2.1019826,0.0,0.6479826,0.0,0.4,2,0.2876820724517809,6.5449123,3
12c502af-e3c3-4372-a841-decfe1bfa342,1.8240769,0.0,0.0,0.0,1.9152055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9152055,0.0,0.0,0.0,0.8,3,0.22314355131420976,5.6544876,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.6,4,0.18232155679395462,4.8823743,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.4941182,0.0,0.0,0.0,1.4219465,0.0,0.0,0.0,0.06948514,0.0,0.0,0.0,1.4219465,0.0,0.0,0.0,0.4,5,0.1541506798272583,4.4074965,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.3491315,0.0,0.0,0.0,1.3818064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3818064,0.0,0.0,0.0,0.4,6,0.13353139262452263,4.1127443,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.1131837,0.0,0.32178456,0.0,1.1763704,0.0,0.35364527,0.0,0.0,0.0,0.0,0.0,1.1763704,0.0,0.35364527,0.0,0.4,7,0.11778303565638346,3.4659245,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.2,8,0.1053605156578263,3.3811765,0
12c502af-e3c3-4372-a841-decfe1bfa342,1.0448885,0.0,0.0,0.0,1.1080751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080751,0.0,0.0,0.0,0.4,9,0.09531017980432487,3.2610388,0
fcff261a-5e10-4862-be26-adae8f4ffae7,2.8503993,1.336403,0.0,1.49149,2.957467,1.4961379,0.0,1.6587476,0.04957742,0.0,0.0,0.0,2.957467,1.4961379,0.0,1.6587476,0.5,0,0.6931471805599453,8.814911,3
fcff261a-5e10-4862-be26-adae8f4ffae7,2.7932973,2.208942,0.0,2.208942,2.2084725,1.5431988,0.0,1.5431988,0.2175332,0.11070735,0.0,0.11070735,2.2084725,1.5431988,0.0,1.5431988,0.33333334,1,0.4054651081081644,7.4277754,4
fcff261a-5e10-4862-be26-adae8f4ffae7,2.407688,0.0,0.0,0.0,2.411798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411798,0.0,0.0,0.0,0.5,2,0.2876820724517809,7.231284,1
fcff261a-5e10-4862-be26-adae8f4ffae7,2.2008884,1.0126767,0.0,1.0126767,2.4017696,1.1687806,0.0,1.1687806,0.0,0.0,0.0,0.0,2.4017696,1.1687806,0.0,1.1687806,0.33333334,3,0.22314355131420976,7.004428,2
fcff261a-5e10-4862-be26-adae8f4ffae7,1.8805091,0.0,0.0,0.0,1.8553822,0.0,0.0,0.0,0.050296176,0.0,0.0,0.0,1.8553822,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,5.6415696,0
fcff261a-5e10-4862-be26-adae8f4ffae7,1.8335395,0.0,0.0,0.0,1.8606862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8606862,0.0,0.0,0.0,0.6666667,5,0.1541506798272583,5.5549116,0
fcff261a-5e10-4862-be26-adae8f4ffae7,1.561783,0.0,0.0,0.0,1.5832045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5832045,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,4.728192,0
fcff261a-5e10-4862-be26-adae8f4ffae7,1.2788918,0.0,0.0,0.0,1.2445647,0.0,0.0,0.0,0.050296176,0.0,0.0,0.0,1.2445647,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,3.8183172,0
fcff261a-5e10-4862-be26-adae8f4ffae7,1.2317044,0.0,0.0,0.0,1.2682265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2682265,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,3.7681575,0
fcff261a-5e10-4862-be26-adae8f4ffae7,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.16666667,9,0.09531017980432487,3.3811765,0
d697cd69-066c-4dd5-872b-719ef6820c43,2.958219,0.17450948,0.0,0.3473239,2.989122,0.19792493,0.0,0.37531847,0.0,0.0,0.0,0.0,2.989122,0.19792493,0.0,0.37531847,0.75,0,0.6931471805599453,8.936462,4
d697cd69-066c-4dd5-872b-719ef6820c43,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.5,1,0.4054651081081644,6.5587463,3
d697cd69-066c-4dd5-872b-719ef6820c43,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.75,2,0.2876820724517809,4.8823743,1
d697cd69-066c-4dd5-872b-719ef6820c43,1.6578095,0.795933,0.0,0.8397535,1.44326,0.55549973,0.0,0.6066835,0.2545409,0.12985916,0.0,0.12985916,1.44326,0.55549973,0.0,0.6066835,0.75,3,0.22314355131420976,4.79887,2
d697cd69-066c-4dd5-872b-719ef6820c43,1.1028725,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391519,0.0,0.0,0.0,0.25,4,0.18232155679395462,3.3811765,0
d697cd69-066c-4dd5-872b-719ef6820c43,1.0735654,0.18782504,0.0,0.18782504,1.099041,0.19891027,0.0,0.19891027,0.0,0.0,0.0,0.0,1.099041,0.19891027,0.0,0.19891027,0.5,5,0.1541506798272583,3.2716475,0
d697cd69-066c-4dd5-872b-719ef6820c43,0.9396972,0.05832535,0.0,0.11849456,0.9647298,0.07058931,0.0,0.13311818,0.0,0.0,0.0,0.0,0.9647298,0.07058931,0.0,0.13311818,0.75,6,0.13353139262452263,2.8691568,0
d697cd69-066c-4dd5-872b-719ef6820c43,0.859835,0.118532754,0.0,0.118532754,0.87648714,0.124800146,0.0,0.124800146,0.0,0.0,0.0,0.0,0.87648714,0.124800146,0.0,0.124800146,0.5,7,0.11778303565638346,2.6128092,0
d697cd69-066c-4dd5-872b-719ef6820c43,0.8461158,0.0,0.0,0.0,0.85721964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85721964,0.0,0.0,0.0,0.75,8,0.1053605156578263,2.560555,0
d697cd69-066c-4dd5-872b-719ef6820c43,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,9,0.09531017980432487,2.5123398,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,4.2027426,0.0,0.02034609,0.0,4.25475,0.0,0.015429462,0.0,0.086585104,0.0,0.0,0.0,4.25475,0.0,0.015429462,0.0,0.71428573,0,0.6931471805599453,12.798827,3
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,3.425877,0.048771985,0.0,0.38258773,3.4682765,0.060488645,0.0,0.41385478,0.08730386,0.0,0.0,0.0,3.4682765,0.060488645,0.0,0.41385478,0.42857146,1,0.4054651081081644,10.449734,4
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,3.0092692,0.0,0.0,0.0,2.9863737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9863737,0.0,0.0,0.0,0.42857146,2,0.2876820724517809,8.982017,1
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,3.0075395,0.0,0.0,0.015828958,2.8741412,0.0,0.0,0.02101539,0.086585104,0.0,0.0,0.0,2.8741412,0.0,0.0,0.02101539,0.42857146,3,0.22314355131420976,8.842407,2
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,2.5598793,0.0,0.0,0.0,2.6119764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6119764,0.0,0.0,0.0,0.42857146,4,0.18232155679395462,7.783832,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,2.135333,0.0,0.0,0.0,2.153633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.153633,0.0,0.0,0.0,0.2857143,5,0.1541506798272583,6.4425993,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,1.9450916,0.0,0.0,0.0,1.9327024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9327024,0.0,0.0,0.0,0.2857143,6,0.13353139262452263,5.8104963,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,1.6923512,0.0,0.0,0.0,1.7123234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7123234,0.0,0.0,0.0,0.42857146,7,0.11778303565638346,5.116998,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,1.6207627,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6308057,0.0,0.0,0.0,0.42857146,8,0.1053605156578263,4.8823743,0
2dfdfccc-7bb1-47cf-bc79-e9f07037d831,1.5677954,0.0,0.0,0.0,1.5723655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5723655,0.0,0.0,0.0,0.42857146,9,0.09531017980432487,4.7125263,0
dbeb176f-451d-4970-978f-aa3257070d94,2.790291,0.048771985,0.0,0.38258773,2.8048105,0.060488645,0.0,0.41385478,0.08730386,0.0,0.0,0.0,2.8048105,0.060488645,0.0,0.41385478,0.5,0,0.6931471805599453,8.487216,4
dbeb176f-451d-4970-978f-aa3257070d94,2.2015562,0.0,0.0,0.0,2.2218065,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,2.2218065,0.0,0.0,0.0,0.75,1,0.4054651081081644,6.7317543,3
dbeb176f-451d-4970-978f-aa3257070d94,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.5,2,0.2876820724517809,6.5587463,1
dbeb176f-451d-4970-978f-aa3257070d94,2.0715775,0.0,0.0,0.015828958,2.1455588,0.0,0.0,0.02101539,0.0,0.0,0.0,0.0,2.1455588,0.0,0.0,0.02101539,0.5,3,0.22314355131420976,6.362695,2
dbeb176f-451d-4970-978f-aa3257070d94,1.3552754,0.0,0.0,0.0,1.3827416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3827416,0.0,0.0,0.0,0.25,4,0.18232155679395462,4.1207585,0
dbeb176f-451d-4970-978f-aa3257070d94,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.5,5,0.1541506798272583,3.798818,0
dbeb176f-451d-4970-978f-aa3257070d94,1.0915649,0.0,0.0,0.0,0.9679391,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.9679391,0.0,0.0,0.0,0.25,6,0.13353139262452263,3.1140282,0
dbeb176f-451d-4970-978f-aa3257070d94,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,7,0.11778303565638346,2.5123398,0
dbeb176f-451d-4970-978f-aa3257070d94,0.78580534,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.25,8,0.1053605156578263,2.4456766,0
dbeb176f-451d-4970-978f-aa3257070d94,0.7516577,0.0,0.0,0.0,0.795788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795788,0.0,0.0,0.0,0.25,9,0.09531017980432487,2.3432336,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,2.790291,0.65858746,0.0,0.72905743,2.8124793,0.70529157,0.0,0.7785057,0.08730386,0.0,0.0,0.0,2.8124793,0.70529157,0.0,0.7785057,0.4,0,0.6931471805599453,8.502553,4
04b5528b-53de-401e-bb86-8b5bc546b0e4,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.4,1,0.4054651081081644,6.5587463,3
04b5528b-53de-401e-bb86-8b5bc546b0e4,1.3184,0.0,0.0,0.0,1.3734001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3734001,0.0,0.0,0.0,0.2,2,0.2876820724517809,4.0652003,2
04b5528b-53de-401e-bb86-8b5bc546b0e4,1.2712665,0.0,0.0,0.0,1.3113124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113124,0.0,0.0,0.0,0.2,3,0.22314355131420976,3.8938913,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.6,4,0.18232155679395462,3.798818,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,1.2579557,0.0,0.0,0.0,1.1947759,0.0,0.0,0.0,0.06948514,0.0,0.0,0.0,1.1947759,0.0,0.0,0.0,0.4,5,0.1541506798272583,3.7169926,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,1.2250321,0.47414958,0.0,0.5697601,0.9253944,0.5106548,0.0,0.5106548,0.086585104,0.0,0.0,0.0,0.9253944,0.5106548,0.0,0.5106548,0.4,6,0.13353139262452263,3.162406,1
04b5528b-53de-401e-bb86-8b5bc546b0e4,0.9724113,0.26150125,0.0,0.26150125,1.0249944,0.290552,0.0,0.290552,0.0,0.0,0.0,0.0,1.0249944,0.290552,0.0,0.290552,0.6,7,0.11778303565638346,3.0224,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.2,8,0.1053605156578263,2.5123398,0
04b5528b-53de-401e-bb86-8b5bc546b0e4,0.78580534,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.2,9,0.09531017980432487,2.4456766,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,3.2818413,0.6784675,0.0,0.9978212,3.3057685,0.7203072,0.0,1.0500052,0.08730386,0.0,0.0,0.0,3.3057685,0.7203072,0.0,1.0500052,0.5,0,0.6931471805599453,9.980682,4
0a59fc97-9287-4511-bcd5-cff1ff7049c8,2.2905593,0.0,0.0,0.0,2.2925975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2925975,0.0,0.0,0.0,0.75,1,0.4054651081081644,6.8757544,2
0a59fc97-9287-4511-bcd5-cff1ff7049c8,2.1078758,0.30902743,0.0,0.30902743,1.8421838,0.33071005,0.0,0.33071005,0.11445083,0.0,0.0,0.0,1.8421838,0.33071005,0.0,0.33071005,0.5,2,0.2876820724517809,5.9066944,3
0a59fc97-9287-4511-bcd5-cff1ff7049c8,1.7095362,0.0,0.0,0.0,1.7131203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7131203,0.0,0.0,0.0,0.75,3,0.22314355131420976,5.135777,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,1.6522698,0.0,0.0,0.0,1.6830308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6830308,0.0,0.0,0.0,0.25,4,0.18232155679395462,5.0183315,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,1.612616,0.0,0.0,0.0,1.6705554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6705554,0.0,0.0,0.0,0.75,5,0.1541506798272583,4.953727,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,1.2595657,0.0,0.0,0.0,1.2784191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2784191,0.0,0.0,0.0,0.5,6,0.13353139262452263,3.8164039,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,0.8774179,0.0,0.0,0.0,0.88556784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88556784,0.0,0.0,0.0,0.5,7,0.11778303565638346,2.6485536,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,8,0.1053605156578263,2.5123398,0
0a59fc97-9287-4511-bcd5-cff1ff7049c8,0.78580534,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299356,0.0,0.0,0.0,0.25,9,0.09531017980432487,2.4456766,0
3b625421-a25c-4943-b475-e31df3c6c3f2,2.9421694,0.1514409,0.0,0.32178456,2.969019,0.1746793,0.0,0.1746793,0.08730386,0.0,0.0,0.0,2.969019,0.1746793,0.0,0.1746793,1.0,0,0.6931471805599453,8.967511,4
3b625421-a25c-4943-b475-e31df3c6c3f2,2.254362,0.60885984,0.0,0.60885984,2.1019826,0.6479826,0.0,0.6479826,0.086585104,0.0,0.0,0.0,2.1019826,0.6479826,0.0,0.6479826,1.0,1,0.4054651081081644,6.5449123,3
3b625421-a25c-4943-b475-e31df3c6c3f2,1.3258504,0.0,0.0,0.0,1.3991385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991385,0.0,0.0,0.0,1.0,2,0.2876820724517809,4.1241274,2
